,literacy_home,risk_factors,math_b,reading_b,math_conf_b,verbal_confidence,writing,sports,by_xcurr,homework,hedonics_b,hours_working_b,edu_confidence,math_1,math_status_1,f1_xcurr,hours_working_1,hedonics_1,math_conf_1,hs_ac_load,hs_gpa,ps_level,effort,testing,v_facility,m_facility,academic_p,iq_by_concientiousness,delinquency,wages_cont,graduated_Y,aspired_occ_b_-1,aspired_occ_b_1,aspired_occ_b_2,aspired_occ_b_3,aspired_occ_b_4,aspired_occ_b_5,aspired_occ_b_6,aspired_occ_b_7,aspired_occ_b_8,aspired_occ_b_9,aspired_occ_b_10,aspired_occ_b_11,aspired_occ_b_12,aspired_occ_b_13,aspired_occ_b_14,aspired_occ_b_15,aspired_occ_b_16,aspired_occ_b_17,aspired_occ_1_-1,aspired_occ_1_1,aspired_occ_1_2,aspired_occ_1_3,aspired_occ_1_4,aspired_occ_1_5,aspired_occ_1_6,aspired_occ_1_7,aspired_occ_1_8,aspired_occ_1_9,aspired_occ_1_10,aspired_occ_1_11,aspired_occ_1_12,aspired_occ_1_13,aspired_occ_1_14,aspired_occ_1_15,aspired_occ_1_16,aspired_occ_1_17
7419,3,1,54.22,56.21,-0.14300000000000002,1.5959999999999999,-0.435,0,0,8,5,2,6,51.52,5,4,4,3,0.25,28,5,1.0,224.0,161.95000000000002,224.84,257.6,1120,17367.840000000004,8.0,4372650.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7420,3,0,55.75,57.44,-0.365,0.331,1.001,0,4,15,2,0,7,52.9,6,4,3,3,0.281,27,6,1.0,405.0,166.09,229.76,317.4,2430,22980.719999999998,0.0,4650520.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7421,2,0,53.35,51.15,-0.42,-1.122,1.001,1,1,9,4,0,7,49.79,6,2,0,4,0.23399999999999999,21,5,1.0,189.0,154.29,153.45,298.74,945,13565.7,5.4,4011540.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7422,3,1,48.46,47.95,-0.63,-0.111,-0.635,3,0,10,4,1,6,50.17,6,1,2,4,0.528,25,4,1.0,250.0,146.57999999999998,191.8,301.02,1000,17248.7,3.4,3664499.9999999995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7423,2,1,70.57,67.42,1.7719999999999998,0.331,0.052000000000000005,0,0,10,4,0,6,71.13,6,0,3,6,-0.242,23,5,1.0,230.0,209.12,202.26,426.78,1150,20758.32,10.0,7528320.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7424,2,2,44.18,43.64,-1.831,0.893,0.32,0,0,10,0,0,6,48.05,6,1,0,0,0.1807,23,4,1.0,230.0,135.87,130.92000000000002,288.29999999999995,920,13834.259999999998,0.0,2309790.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7425,2,2,47.83,42.16,-0.126,-0.664,-0.14300000000000002,3,0,2,3,0,6,48.6,5,3,0,3,1.27,25,3,1.0,50.0,138.59,126.47999999999999,243.0,150,9975.960000000001,12.0,2771800.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7426,3,1,61.39,65.57,0.5298999999999999,0.03669999999999999,0.733,0,1,13,6,0,6,62.98,6,2,0,2,0.03,26,3,1.0,321.3,189.94,262.28,377.88,1583,15701.193,8.0,759760.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7427,3,0,54.99,57.69,-0.381,0.893,0.812,0,1,13,4,2,6,52.0,6,2,3,5,-0.51,29,5,2.0,377.0,164.68,230.76,312.0,1885,22795.92,2.3,4940400.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7428,3,1,35.41,41.3,-0.63,-0.9329999999999999,-1.166,0,0,2,5,2,4,37.99,4,1,5,3,-0.47940000000000005,24,2,3.0,48.0,114.69999999999999,165.2,151.96,96,8246.16,12.1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7429,3,0,61.79,56.45,-0.8690000000000001,-0.41,-0.405,2,1,6,1,0,7,56.06,6,3,3,2,0.31040000000000006,24,4,1.0,144.0,174.3,225.8,336.36,576,16864.800000000003,0.0,6100500.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7430,3,0,53.1,56.08,0.542,-0.015,0.6759,2,3,9,1,0,8,59.0,6,4,0,1,0.8017999999999998,31,6,1.0,279.0,168.18,224.32,354.0,1674,23132.799999999996,0.0,840900.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7431,0,0,50.92,53.62,-0.63,-0.9329999999999999,0.042199999999999994,2,0,3,8,0,4,48.36,5,0,4,7,-1.547,31,5,2.0,93.0,152.89999999999998,53.62,241.8,465,10044.28,0.0,2446399.9999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7432,3,1,52.12,61.26,-0.12469999999999999,0.4083,1.031,3,4,32,3,0,9,55.04,6,5,0,3,1.5330000000000001,29,6,1.0,928.0,168.42,245.04,330.24,5568,35092.08,2.9,3031560.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7433,3,1,60.71,51.28,0.5710000000000001,0.5920000000000001,0.27499999999999997,1,2,20,1,0,7,60.45,6,4,0,2,-0.248,30,6,1.0,600.0,172.44,205.12,362.70000000000005,3600,28391.000000000004,4.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7434,1,0,56.54,58.3,0.5710000000000001,0.331,1.9509999999999998,1,3,8,1,4,6,61.53,6,4,4,1,0.528,29,6,1.0,232.0,176.37,116.6,369.18,1392,17973.86,0.0,13227750.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7435,3,2,45.24,50.29,0.068,-0.222,-0.795,1,1,11,2,0,6,41.48,3,0,4,2,-0.755,25,4,3.0,294.7,137.01,201.16,124.44,1329,19978.276,8.0,3836279.9999999995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7436,3,0,59.11,56.45,1.7719999999999998,1.3419999999999999,0.24100000000000002,0,2,7,8,0,8,60.43,5,4,5,2,1.068,25,3,1.0,175.0,175.99,225.8,302.15,525,16894.4,0.0,7919550.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7437,2,1,42.12,36.98,0.2750999999999999,-0.1227,0.11449999999999998,0,0,3,6,0,7,37.74,3,2,0,2,-0.022800000000000042,30,1,2.0,90.0,116.84,171.444,113.22,90,17015.754999999997,3.6,3505200.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7438,1,0,57.61,51.65,1.7719999999999998,-0.664,1.001,0,0,3,8,0,6,59.08,5,2,0,8,1.27,27,6,1.0,81.0,168.33999999999997,103.3,295.4,486,11961.0,0.0,7406959.999999999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7439,2,1,54.1,65.45,1.7719999999999998,0.331,0.2966,5,0,4,5,0,7,57.76,6,0,3,3,1.2819999999999998,30,6,2.0,120.0,177.31,196.35000000000002,346.56,720,18458.940000000002,3.7,6737780.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7440,2,2,68.46,55.22,1.7719999999999998,-0.9329999999999999,-0.8109999999999999,0,1,2,2,0,5,69.03,6,0,0,3,1.024,32,5,2.0,64.0,192.70999999999998,165.66,414.18,320,19714.56,10.0,1734389.9999999998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7441,3,0,72.49,67.67,1.7719999999999998,0.885,1.1909999999999998,3,1,8,4,0,8,67.59,6,1,0,6,0.6527999999999999,26,5,1.0,208.0,207.75,270.68,405.54,1040,22991.48,0.0,7479000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7442,3,0,47.76,50.91,0.06759999999999997,-0.3881,1.27,1,0,5,3,1,6,57.29,6,1,4,6,1.27,30,5,1.0,150.0,155.95999999999998,203.64,343.74,750,19158.3,2.7,3587079.9999999995,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7443,3,0,50.0,41.05,1.296,0.885,-0.021,0,2,11,3,8,4,49.83,6,2,8,2,0.032,28,4,2.0,308.0,140.88,164.2,298.98,1232,18064.02,2.4,4508160.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7444,2,1,66.57,66.8,1.7719999999999998,1.5959999999999999,1.756,2,3,12,1,0,6,67.83,6,2,2,1,-0.23199999999999998,25,6,1.0,300.0,201.2,200.39999999999998,406.98,1800,22473.06,3.1,13078000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7445,3,1,48.13,50.29,0.5710000000000001,0.331,-0.24,1,0,20,6,2,8,53.42,6,1,0,1,1.811,24,5,1.0,480.0,151.84,201.16,320.52,2400,22953.92,7.0,6377280.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7446,3,0,53.47,49.31,0.1646,-0.34579999999999994,0.052000000000000005,0,2,4,6,0,6,48.98,6,3,5,1,1.024,32,5,2.0,128.0,151.76,220.644,293.88,640,20461.218999999997,0.0,12899600.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7447,3,2,44.91,45.98,-0.63,-0.9329999999999999,-1.3840000000000001,1,0,6,5,1,6,43.24,5,2,3,3,-0.755,28,5,1.0,168.0,134.13,183.92,216.20000000000002,840,13604.08,11.1,2414340.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7448,2,1,43.21,34.4,-0.6125,-0.7408,-0.7090000000000001,0,1,3,1,0,6,40.04,5,2,2,2,-0.12159999999999996,26,4,2.0,78.0,117.65,123.974,200.2,312,10720.911,3.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7449,2,0,48.64,38.71,-0.63,-0.9329999999999999,-0.332,1,1,1,3,0,7,61.64,6,1,4,3,-0.755,25,4,1.0,25.0,148.99,116.13,369.84000000000003,100,12635.220000000001,0.0,4469700.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7450,2,3,60.67,48.32,1.7719999999999998,1.5959999999999999,0.21369999999999992,0,1,3,0,0,8,56.08,6,3,8,1,0.528,30,3,1.0,90.0,165.07,144.96,336.48,270,15887.520000000002,3.0,3961680.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7451,1,0,47.46,48.57,-0.63,-0.672,-1.55,1,0,25,4,5,5,44.85,6,0,6,4,-0.7509999999999999,23,2,2.0,575.0,140.88,97.14,269.1,1150,17579.52,0.0,3522000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7452,3,1,58.43,67.67,-0.63,1.5959999999999999,0.052000000000000005,0,2,20,2,1,6,59.95,6,2,4,2,-2.039,25,5,1.0,500.0,186.05,270.68,359.70000000000005,2500,28367.100000000006,4.0,9116450.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7453,3,0,52.07,54.36,-0.365,-1.74,0.3642,2,0,10,4,5,4,50.57,4,2,4,4,0.528,23,5,1.0,230.0,157.0,217.44,202.28,1150,13850.76,6.3,7850000.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7454,3,1,68.1,53.74,1.7719999999999998,-0.664,1.494,2,0,6,3,0,6,68.43,6,2,1,3,0.528,25,5,1.0,150.0,190.27,214.96,410.58000000000004,750,19391.74,2.0,11416200.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7455,1,1,57.19,51.89,1.111,1.4069999999999998,0.052000000000000005,1,0,2,8,0,6,59.8,6,1,4,8,0.25,25,4,1.0,50.0,168.88,103.78,358.79999999999995,200,12489.659999999998,16.0,5066400.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7456,1,1,42.53,53.87,-1.355,-0.925,-0.63,1,0,13,2,3,4,40.55,4,1,4,2,-1.296,24,5,2.0,312.0,136.95,107.74,162.2,1560,9987.78,4.0,4108499.9999999995,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7457,3,0,49.63,50.66,0.054799999999999995,-0.4614999999999999,0.052000000000000005,0,1,15,1,0,6,45.75,3,0,0,5,-0.537,27,5,2.0,405.0,146.04,202.64,137.25,2025,14275.38,0.0,2920800.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7458,3,1,48.41,54.85,0.542,0.33899999999999997,0.052000000000000005,1,0,4,0,0,7,49.86,6,2,0,0,0.8059999999999999,28,5,2.0,112.0,153.12,219.4,299.15999999999997,560,16593.92,4.7,4287360.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7459,3,1,41.56,37.97,1.7719999999999998,0.0807,-1.652,1,2,5,1,1,4,41.93,3,1,2,2,1.025,20,3,3.0,100.0,121.46000000000001,151.88,125.78999999999999,300,6941.749999999999,3.0,2186280.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7460,2,0,59.36,61.88,0.5710000000000001,0.331,1.756,2,2,16,2,0,7,58.99,6,4,0,3,1.811,29,4,1.0,464.0,180.23000000000002,185.64000000000001,353.94,1856,24281.100000000002,0.0,2703450.0000000005,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7461,1,2,49.14,48.94,-0.63,-0.9329999999999999,-0.898,1,1,5,0,0,7,42.78,5,5,0,1,-1.541,15,4,1.0,75.0,140.86,97.88,213.9,531,6235.599999999999,2.0,4225800.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7462,3,0,54.31,65.94,-0.42,0.14300000000000002,1.001,1,0,26,1,0,6,55.32,5,4,2,2,-0.013000000000000001,24,5,1.0,624.0,175.57,263.76,276.6,3120,27018.0,5.2,8076220.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7463,2,1,47.64,44.38,-0.24389999999999995,0.020600000000000028,1.27,0,1,27,3,0,7,58.32,6,3,0,2,-0.528,25,4,1.0,675.0,150.34,133.14000000000001,349.92,2700,25119.120000000003,3.4,3006800.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7464,3,0,50.0,54.24,-0.35869999999999996,-0.213,-1.3840000000000001,1,0,6,4,2,5,42.81,2,2,2,3,-2.039,21,3,2.0,126.0,147.05,216.96,85.62,378,8169.660000000001,9.4,2499850.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7465,2,2,43.21,40.99,-0.3655,-0.6428999999999999,-0.12950000000000003,1,0,12,3,1,4,42.36,3,0,0,3,-0.09359999999999999,22,4,2.0,208.3,126.56,169.26999999999998,127.08,647,13920.092,5.7,632800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7466,3,1,64.5,60.27,-0.63,0.8540000000000001,1.9509999999999998,2,1,21,1,0,8,64.73,6,3,0,1,0.528,23,6,1.0,483.0,189.5,241.08,388.38,2898,27696.24,2.0,4548000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7467,3,1,64.44,55.84,-1.831,0.7809999999999999,0.17119999999999996,1,0,6,2,1,7,54.86,5,3,5,2,-1.253,27,5,1.0,162.0,175.14,223.36,274.3,810,16422.780000000002,7.8,1401120.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7468,2,0,56.44,52.88,1.506,-0.41,0.2537,2,1,4,1,0,6,53.74,6,3,0,2,-0.12259999999999996,30,6,1.0,120.0,163.06,158.64000000000001,322.44,720,16356.720000000001,0.0,5707100.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7469,2,4,37.14,40.31,-0.42,-0.9329999999999999,-1.3840000000000001,0,0,7,3,0,1,32.93,4,1,0,2,0.22280000000000005,10,0,2.0,70.0,110.38,120.93,131.72,0,4295.05,20.0,165570.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7470,2,1,54.74,60.27,-0.62,0.151,1.001,1,1,9,6,4,6,52.93,6,2,0,4,-0.755,23,6,2.0,207.0,167.94,180.81,317.58,1242,15948.48,6.4,4030560.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7471,2,0,59.49,67.3,-0.63,0.5920000000000001,1.27,0,0,13,7,0,7,62.01,6,3,3,5,-0.27569999999999995,25,4,1.0,207.7,188.79999999999998,201.89999999999998,372.06,1007,14691.938,0.0,2831999.9999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7472,3,0,56.82,48.07,1.506,0.36200000000000004,0.609,0,1,8,8,3,6,53.05,6,1,4,2,1.811,25,5,2.0,200.0,157.94,192.28,318.29999999999995,1000,16849.14,3.7,9476400.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7473,2,2,47.27,44.75,-0.132,-0.6409999999999999,-0.057,0,0,3,8,0,3,43.36,6,0,9,7,-0.7879999999999999,29,2,2.0,87.0,135.38,134.25,260.15999999999997,174,12621.119999999999,30.0,5144440.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7474,2,0,47.6,52.63,-1.078,1.5959999999999999,1.001,1,2,4,2,0,8,45.64,5,0,6,3,-1.296,21,5,3.0,84.0,145.87,157.89000000000001,228.2,420,9652.25,0.0,5105450.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7475,1,4,36.09,39.32,-0.171,-0.41100000000000003,-1.0705,2,0,5,1,2,3,34.96,5,0,2,4,-0.20140000000000002,12,2,1.0,60.0,110.37,78.64,174.8,120,4308.48,20.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7476,3,1,44.5,51.28,0.36,-0.183,1.9509999999999998,3,3,3,5,0,8,47.24,6,2,2,4,-0.259,24,6,1.0,72.0,143.02,205.12,283.44,432,13191.12,5.2,2145300.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7477,2,1,52.13,65.45,-1.594,0.331,-0.898,2,3,30,1,3,7,51.39,5,6,6,1,-0.259,26,4,2.0,780.0,168.97000000000003,196.35000000000002,256.95,3120,25384.8,2.0,2112125.0000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7478,3,0,51.62,52.76,-0.11599999999999999,-0.19899999999999998,0.326,1,1,30,5,0,7,48.13,5,5,0,2,-0.804,28,4,1.0,272.1,152.51,211.04,240.65,1043,16663.004,0.0,6710440.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7479,3,1,59.41,56.58,1.7719999999999998,0.8540000000000001,0.349,3,0,13,1,0,8,67.36,6,4,2,3,1.811,28,6,1.0,364.0,183.35,226.32,404.15999999999997,2184,25849.68,4.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7480,2,0,56.84,50.42,1.5330000000000001,-0.11800000000000001,0.544,1,3,15,0,0,7,60.66,6,4,0,3,1.548,26,5,1.0,390.0,167.92000000000002,151.26,363.96,1950,21124.02,0.0,10075200.000000002,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7481,2,2,61.93,58.3,0.5710000000000001,0.331,0.9258999999999998,1,0,15,7,3,7,60.61,6,1,6,1,-0.755,26,5,1.0,390.0,180.83999999999997,174.89999999999998,363.65999999999997,1950,22080.96,16.0,6510239.999999999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7482,3,1,65.65,62.25,-0.381,-0.9329999999999999,0.052000000000000005,1,0,7,8,0,6,61.2,6,2,0,8,-1.018,28,4,2.0,196.0,189.10000000000002,249.0,367.20000000000005,784,21567.0,2.1,945500.0000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7483,2,0,48.05,48.69,-0.63,-0.9329999999999999,0.807,2,0,17,2,0,8,49.28,6,5,7,1,-1.3019999999999998,31,4,1.0,527.0,146.01999999999998,146.07,295.68,2108,21204.0,3.2,4380599.999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7484,3,0,65.18,57.07,-0.14300000000000002,0.885,0.7731999999999999,2,0,2,1,1,7,58.75,6,2,1,2,0.522,26,5,1.0,52.0,181.0,228.28,352.5,260,16261.84,0.0,10498000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7485,2,1,59.9,48.57,-0.11599999999999999,-0.5760000000000001,0.807,0,0,10,1,0,7,58.15,6,3,0,1,1.27,28,4,1.0,219.5,166.62,145.71,348.9,1087,17040.987,2.0,2166060.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7486,3,1,62.21,59.66,0.10010000000000004,0.039,0.2314,2,1,4,1,1,6,61.21,6,3,3,3,-1.253,27,5,1.0,108.0,183.08,238.64,367.26,540,18782.899999999998,4.0,3295440.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7487,2,0,50.84,49.8,-0.63,-0.9329999999999999,-0.13699999999999998,1,0,6,1,0,8,53.91,6,3,0,2,0.009000000000000001,27,5,1.0,162.0,154.55,149.39999999999998,323.46,810,15604.38,0.0,2781900.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7488,1,1,83.27,55.84,1.7719999999999998,-1.194,0.996,1,1,24,0,0,4,73.14,4,3,0,2,1.811,25,6,2.0,600.0,212.25,111.68,292.56,3600,19807.760000000002,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7489,3,1,35.48,44.87,-0.15129999999999996,0.009799999999999965,0.046,1,0,15,3,6,4,35.84,4,1,7,1,-1.515,30,3,2.0,450.0,116.19,179.48,143.36,1350,14527.800000000001,8.5,2904750.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7490,3,1,53.79,57.44,1.7719999999999998,1.5959999999999999,1.9509999999999998,2,1,13,4,1,9,55.92,6,4,0,5,0.281,28,6,1.0,426.5,167.14999999999998,229.76,335.52,2133,21132.726000000002,5.1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
