,literacy_home,risk_factors,aspired_occ_b,math_b,reading_b,math_conf_b,verbal_confidence,writing,sports,by_xcurr,homework,hedonics_b,hours_working_b,edu_confidence,aspired_occ_1,math_1,math_status_1,hs_gpa,f1_xcurr,hours_working_1,hedonics_1,math_conf_1,hs_ac_load,ps_level,effort,testing,v_facility,m_facility,academic_p,iq_by_concientiousness,delinquency,wages_cont,graduated_Y
8999,3.0,0.0,-1.0,41.85,55.1,,1.073,,0.0,2.0,4.0,1.0,0.0,6.0,9.0,38.04,5.0,2.0,0.0,3.0,0.528,24.0,3.0,2.0,7.0,134.99,220.4,190.2,14.0,2874.2000000000003,0.0,0.0,0.0
9035,1.0,1.0,-1.0,55.14,61.38,1.2670000000000001,1.4069999999999998,,2.0,0.0,7.0,2.0,,6.0,-1.0,52.82,6.0,3.0,8.0,6.0,,12.0,1.0,1.0,8.0,169.34,122.76,316.92,24.0,3517.44,,0.0,0.0
13155,3.0,,-1.0,56.45,53.37,0.8079999999999999,1.304,-0.13699999999999998,1.0,0.0,5.0,1.0,4.0,7.0,14.0,56.04,6.0,2.0,0.0,4.0,0.8059999999999999,24.0,5.0,1.0,10.0,165.85999999999999,213.48,336.24,20.0,5497.200000000001,,6966119.999999999,0.0
6623,,0.0,10.0,53.42,55.34,,,1.464,0.0,1.0,4.0,4.0,,8.0,10.0,61.15,6.0,0.0,4.0,3.0,1.811,26.0,5.0,1.0,9.0,169.91,,366.9,0.0,,0.0,118937.0,0.0
6459,3.0,0.0,6.0,45.03,31.32,-0.32799999999999996,-0.046,0.915,1.0,1.0,3.0,5.0,0.0,6.0,14.0,29.22,5.0,2.0,0.0,4.0,-2.039,27.0,4.0,2.0,7.0,105.57,125.28,146.1,14.0,1899.6599999999999,0.0,3378240.0,1.0
15284,3.0,1.0,9.0,55.57,59.04,,,1.9509999999999998,2.0,3.0,8.0,1.0,0.0,7.0,13.0,59.52,6.0,4.0,2.0,1.0,0.774,21.0,6.0,1.0,14.0,174.13,236.16,357.12,56.0,8305.92,1.774,5572160.0,1.0
13852,3.0,0.0,10.0,59.61,59.29,0.322,0.078,,2.0,3.0,30.0,8.0,2.0,8.0,10.0,51.8,6.0,2.0,4.0,4.0,0.779,24.0,3.0,1.0,33.0,170.7,237.16,310.79999999999995,66.0,18082.679999999997,0.0,1365600.0,0.0
10355,2.0,0.0,10.0,57.96,65.7,-1.344,-0.745,,0.0,5.0,3.0,3.0,0.0,8.0,10.0,57.18,5.0,1.0,0.0,4.0,-2.039,,,2.0,,180.84,197.10000000000002,285.9,,,0.0,1808400.0,0.0
2684,2.0,,-1.0,64.93,51.03,1.5330000000000001,-0.37200000000000005,1.1909999999999998,1.0,0.0,2.0,7.0,0.0,6.0,16.0,64.49,6.0,2.0,5.0,,1.811,26.0,6.0,1.0,8.0,180.45,153.09,386.93999999999994,16.0,4320.24,,13533750.0,1.0
225,1.0,0.0,9.0,49.87,49.68,0.597,-1.6669999999999998,,2.0,0.0,6.0,5.0,7.0,6.0,9.0,45.88,4.0,1.0,4.0,5.0,-0.51,27.0,3.0,2.0,9.0,145.43,99.36,183.52,9.0,2545.92,0.0,4653760.0,0.0
15546,3.0,0.0,,61.04,62.74,,,-0.13699999999999998,,3.0,11.0,,,6.0,-1.0,57.14,5.0,3.0,3.0,4.0,1.27,25.0,6.0,2.0,17.0,180.92000000000002,250.96,285.7,51.0,9123.22,,1447360.0000000002,1.0
2297,3.0,,-1.0,44.45,45.98,-0.63,-0.9329999999999999,-1.847,2.0,2.0,3.0,,2.0,6.0,-1.0,36.24,3.0,3.0,3.0,1.0,-1.006,29.0,4.0,2.0,7.0,126.67000000000002,183.92,108.72,21.0,2048.48,,2533400.0000000005,0.0
2818,3.0,3.0,9.0,51.24,51.89,-0.355,0.52,1.4880000000000002,0.0,2.0,25.0,6.0,2.0,7.0,10.0,54.09,6.0,4.0,3.0,8.0,-1.7930000000000001,31.0,6.0,2.0,31.0,157.22,207.56,324.54,124.0,16495.100000000002,12.620999999999999,1729420.0,1.0
8934,2.0,0.0,9.0,48.51,42.78,1.7719999999999998,1.5959999999999999,,0.0,3.0,20.0,5.0,0.0,8.0,10.0,51.24,6.0,5.0,0.0,2.0,,25.0,6.0,1.0,26.0,142.53,128.34,307.44,130.0,11330.279999999999,,22804800.0,1.0
8199,1.0,2.0,-1.0,35.52,42.04,,,1.264,0.0,1.0,9.0,3.0,,6.0,-1.0,35.16,5.0,0.0,2.0,2.0,-0.259,26.0,5.0,2.0,14.0,112.72,84.08,175.79999999999998,0.0,3638.3199999999997,5.482,338160.0,1.0
13191,3.0,1.0,-1.0,47.69,53.87,-0.63,-0.9329999999999999,0.544,1.0,0.0,8.0,,1.0,9.0,15.0,53.86,4.0,0.0,4.0,3.0,,14.0,2.0,3.0,10.0,155.42000000000002,215.48,215.44,0.0,4309.2,,0.0,1.0
93,3.0,0.0,6.0,32.53,48.07,0.873,0.7959999999999999,-0.63,0.0,3.0,8.0,,0.0,5.0,13.0,33.18,5.0,2.0,8.0,4.0,-1.296,25.0,3.0,2.0,11.0,113.78,192.28,165.9,22.0,3939.98,,1706700.0,0.0
15223,,,,53.01,55.2,,,,,,,,,6.0,9.0,51.35,6.0,6.0,6.0,3.0,,,,1.0,,159.56,,308.1,,,,6701520.0,1.0
7885,3.0,0.0,,64.48,57.69,,,0.349,,2.0,13.0,,,8.0,10.0,53.45,6.0,5.0,0.0,2.0,0.23199999999999998,20.0,6.0,1.0,19.0,175.62,230.76,320.70000000000005,95.0,10477.740000000002,,1229340.0,1.0
15097,3.0,2.0,10.0,43.5,46.23,-0.63,-0.426,-0.332,1.0,3.0,20.0,2.0,0.0,4.0,9.0,46.09,5.0,5.0,3.0,2.0,0.003,28.0,4.0,2.0,24.0,135.82,184.92,230.45000000000002,120.0,9968.880000000001,4.006,2037300.0,1.0
12742,3.0,1.0,16.0,66.74,59.04,1.7719999999999998,-0.9329999999999999,1.001,0.0,2.0,2.0,,0.0,7.0,16.0,67.6,6.0,3.0,7.0,5.0,1.811,27.0,5.0,1.0,7.0,193.38,236.16,405.59999999999997,21.0,4492.32,,4641120.0,1.0
11570,2.0,1.0,9.0,50.0,48.2,1.7719999999999998,1.304,0.052000000000000005,1.0,4.0,15.0,2.0,0.0,7.0,9.0,47.74,6.0,6.0,4.0,3.0,1.811,32.0,4.0,1.0,19.0,145.94,144.60000000000002,286.44,114.0,8189.76,3.811,6859180.0,1.0
2185,,,,53.26,55.28,,,,,,,,,6.0,9.0,54.21,6.0,5.0,4.0,3.0,,30.0,6.0,1.0,,162.75,,325.26,,,,6510000.0,0.0
10556,3.0,0.0,10.0,41.32,42.04,0.636,,,1.0,0.0,11.0,5.0,,7.0,10.0,42.99,5.0,2.0,2.0,5.0,1.286,19.0,3.0,2.0,14.0,126.35,168.16,214.95000000000002,28.0,5363.54,0.0,5685750.0,1.0
864,3.0,0.0,2.0,57.91,48.44,-0.63,-2.197,-0.898,0.0,0.0,1.0,2.0,4.0,4.0,-1.0,54.64,6.0,0.0,4.0,4.0,0.265,30.0,3.0,2.0,4.0,160.99,193.76,327.84000000000003,0.0,2086.4,0.0,6117620.0,1.0
1629,1.0,,-1.0,38.48,42.41,-1.382,-2.009,-1.847,2.0,0.0,18.0,8.0,0.0,6.0,-1.0,43.14,4.0,1.0,0.0,3.0,,24.0,2.0,1.0,20.0,124.02999999999999,84.82,172.56,20.0,5147.6,,558134.9999999999,0.0
2138,,1.0,-1.0,45.57,45.24,,,0.349,0.0,2.0,9.0,4.0,2.0,6.0,-1.0,48.02,5.0,0.0,4.0,2.0,1.286,20.0,5.0,2.0,14.0,138.83,,240.10000000000002,0.0,,5.286,1665960.0000000002,1.0
6409,,,9.0,35.79,43.51,,,-0.21600000000000003,0.0,0.0,10.0,3.0,0.0,4.0,15.0,34.4,5.0,0.0,0.0,,,26.0,5.0,2.0,15.0,113.69999999999999,,172.0,0.0,,,2728799.9999999995,1.0
4408,3.0,0.0,9.0,63.43,62.49,-0.63,0.331,0.623,0.0,3.0,16.0,1.0,0.0,7.0,9.0,59.61,6.0,3.0,3.0,1.0,0.528,29.0,5.0,1.0,21.0,185.53,249.96,357.65999999999997,63.0,12760.02,0.0,6679080.0,1.0
12081,2.0,,14.0,46.38,50.91,0.581,0.331,0.618,1.0,1.0,1.0,5.0,0.0,6.0,10.0,48.83,6.0,1.0,3.0,6.0,-0.506,23.0,6.0,1.0,7.0,146.12,152.73,292.98,7.0,3119.9700000000003,,1607320.0,0.0
14413,3.0,0.0,-1.0,53.23,58.55,-0.381,-0.9329999999999999,-0.898,1.0,0.0,17.0,2.0,0.0,7.0,-1.0,53.71,6.0,1.0,2.0,1.0,0.23800000000000002,27.0,6.0,1.0,23.0,165.49,234.2,322.26,23.0,12798.580000000002,0.0,5130190.0,0.0
13991,3.0,1.0,10.0,53.6,55.47,-1.831,1.5959999999999999,1.001,0.0,2.0,14.0,3.0,2.0,7.0,9.0,52.74,6.0,3.0,4.0,3.0,-0.493,25.0,5.0,1.0,19.0,161.81,221.88,316.44,57.0,10228.079999999998,2.507,1456290.0,1.0
15642,3.0,1.0,9.0,46.5,44.01,,,,1.0,1.0,3.0,1.0,0.0,8.0,15.0,44.32,4.0,3.0,4.0,2.0,,20.0,6.0,2.0,9.0,134.82999999999998,176.04,177.28,27.0,3179.88,,8089799.999999999,1.0
4838,1.0,0.0,-1.0,59.84,57.81,-1.831,-2.197,-0.435,0.0,0.0,9.0,8.0,0.0,9.0,-1.0,62.8,6.0,0.0,0.0,4.0,0.25,29.0,3.0,2.0,12.0,180.45,115.62,376.79999999999995,0.0,5909.039999999999,0.0,2165400.0,1.0
15568,2.0,2.0,10.0,61.46,64.59,0.095,0.18899999999999997,1.1909999999999998,0.0,0.0,16.0,0.0,0.0,8.0,10.0,59.29,6.0,3.0,1.0,2.0,,23.0,5.0,1.0,21.0,185.34,193.77,355.74,63.0,11539.71,,3150780.0,1.0
2032,3.0,0.0,-1.0,54.48,58.79,-0.381,-0.6409999999999999,,0.0,0.0,8.0,5.0,0.0,6.0,9.0,53.7,5.0,0.0,,4.0,-0.013000000000000001,24.0,3.0,1.0,11.0,166.97,235.16,268.5,0.0,5540.259999999999,0.0,5843950.0,1.0
7795,2.0,0.0,-1.0,48.26,56.58,-0.867,0.331,,2.0,0.0,25.0,6.0,0.0,9.0,-1.0,43.12,2.0,1.0,1.0,2.0,-1.788,21.0,3.0,1.0,28.0,147.96,169.74,86.24,28.0,7167.4400000000005,0.0,739800.0,0.0
13531,2.0,0.0,-1.0,38.8,42.53,-0.8690000000000001,,,0.0,0.0,3.0,3.0,0.0,5.0,-1.0,44.55,5.0,2.0,4.0,5.0,-0.755,23.0,1.0,2.0,4.0,125.88,127.59,222.75,8.0,1401.3600000000001,0.0,377640.0,1.0
9582,3.0,1.0,9.0,59.6,46.84,,,,0.0,0.0,10.0,1.0,3.0,6.0,9.0,56.04,6.0,0.0,5.0,3.0,-0.242,21.0,3.0,1.0,13.0,162.48,187.36,336.24,0.0,6806.8,0.758,324960.0,0.0
12912,,,,60.76,65.15,,,,,,,,,7.0,16.0,59.26,2.0,6.0,,1.0,,25.0,5.0,2.0,,185.17,,118.52,,,,5555100.0,0.0
1700,3.0,0.0,,46.27,42.04,,,-1.087,,1.0,7.0,,,7.0,9.0,45.83,6.0,1.0,4.0,3.0,,29.0,2.0,2.0,9.0,134.14,168.16,274.98,9.0,3988.2599999999998,,0.0,0.0
14178,2.0,0.0,-1.0,53.2,51.03,0.5710000000000001,0.331,0.515,2.0,0.0,14.0,1.0,0.0,6.0,-1.0,55.51,5.0,1.0,5.0,2.0,0.79,27.0,4.0,2.0,18.0,159.74,153.09,277.55,18.0,7751.5199999999995,0.0,6229860.0,0.0
7261,2.0,0.0,-1.0,42.36,41.67,-0.63,-1.194,1.459,0.0,0.0,6.0,4.0,0.0,6.0,-1.0,42.61,3.0,1.0,0.0,1.0,,,,1.0,,126.64,125.01,127.83,,,,2532800.0,1.0
1617,2.0,,9.0,39.42,46.6,-0.126,-0.68,-1.847,2.0,0.0,8.0,5.0,0.0,4.0,9.0,39.83,6.0,0.0,0.0,2.0,,15.0,1.0,2.0,9.0,125.85000000000001,139.8,238.98,0.0,3409.0199999999995,,3775500.0000000005,1.0
10127,3.0,4.0,-1.0,43.9,49.55,,,0.515,1.0,1.0,,0.0,2.0,9.0,-1.0,46.14,4.0,2.0,7.0,1.0,-0.755,26.0,5.0,2.0,,139.58999999999997,198.2,184.56,,,-3.02,209384.99999999997,0.0
3718,1.0,0.0,-1.0,46.6,40.68,0.8079999999999999,0.331,0.052000000000000005,0.0,0.0,2.0,4.0,3.0,4.0,2.0,44.44,5.0,0.0,9.0,3.0,0.265,27.0,4.0,3.0,6.0,131.72,81.36,222.2,0.0,1821.3600000000001,0.0,3951600.0,1.0
2896,1.0,3.0,,43.11,43.39,-0.63,-0.9329999999999999,0.32,0.0,0.0,,3.0,0.0,6.0,11.0,42.41,6.0,2.0,0.0,2.0,0.003,25.0,3.0,1.0,,128.91,86.78,254.45999999999998,,,9.009,4640760.0,1.0
13999,3.0,,10.0,56.9,61.88,-0.63,-0.9329999999999999,-0.41100000000000003,0.0,2.0,5.0,5.0,3.0,8.0,10.0,58.67,6.0,5.0,4.0,5.0,-0.755,25.0,4.0,1.0,9.0,177.45,247.52,352.02,45.0,5395.86,,1685775.0,0.0
4203,1.0,1.0,10.0,41.13,55.47,-0.63,0.893,0.618,2.0,4.0,20.0,0.0,0.0,4.0,9.0,41.27,6.0,1.0,4.0,1.0,-0.755,32.0,4.0,1.0,24.0,137.87,110.94,247.62,24.0,8605.44,-0.755,5514800.0,1.0
5855,3.0,1.0,-1.0,53.4,55.96,-1.317,0.331,1.001,0.0,3.0,10.0,,4.0,8.0,9.0,50.67,6.0,5.0,7.0,3.0,-0.493,25.0,5.0,2.0,15.0,160.03,223.84,304.02,75.0,7917.900000000001,,6881290.0,1.0
1965,3.0,0.0,-1.0,61.9,67.54,0.82,1.5959999999999999,,0.0,2.0,12.0,0.0,5.0,7.0,6.0,62.36,5.0,3.0,6.0,1.0,1.811,26.0,5.0,1.0,17.0,191.8,270.16,311.8,51.0,9893.32,0.0,5178600.0,1.0
15529,2.0,1.0,10.0,59.21,52.02,-0.63,-0.745,1.9509999999999998,2.0,1.0,2.0,4.0,1.0,7.0,10.0,59.88,6.0,2.0,7.0,2.0,-0.755,22.0,6.0,1.0,8.0,171.11,156.06,359.28000000000003,16.0,4122.72,3.245,1711100.0000000002,1.0
15083,2.0,1.0,,47.33,53.0,,,-1.847,0.0,1.0,2.0,,,8.0,9.0,48.77,5.0,3.0,2.0,7.0,1.811,32.0,5.0,1.0,7.0,149.1,159.0,243.85000000000002,21.0,2819.9500000000003,,2982000.0,0.0
10685,1.0,,10.0,60.88,57.32,,,,1.0,1.0,,6.0,0.0,8.0,10.0,59.1,6.0,1.0,5.0,2.0,-1.296,,,1.0,,177.3,114.64,354.6,,,,10638000.0,1.0
922,2.0,,9.0,51.84,61.63,-1.1059999999999999,1.5959999999999999,-1.579,1.0,1.0,10.0,2.0,0.0,6.0,9.0,40.58,5.0,1.0,0.0,3.0,-1.7919999999999998,28.0,3.0,1.0,13.0,154.05,184.89000000000001,202.89999999999998,13.0,5041.2699999999995,,1078350.0,1.0
15676,2.0,2.0,11.0,50.04,43.88,0.5710000000000001,0.331,0.052000000000000005,2.0,1.0,20.0,2.0,1.0,6.0,-1.0,45.04,5.0,1.0,0.0,2.0,-0.013000000000000001,29.0,4.0,3.0,24.0,138.96,131.64000000000001,225.2,24.0,8564.16,3.974,3474000.0,1.0
8352,0.0,3.0,10.0,48.76,48.2,,,,0.0,0.0,,1.0,0.0,7.0,9.0,47.81,5.0,3.0,7.0,2.0,-0.51,24.0,5.0,1.0,,144.77,48.2,239.05,,,1.47,3619250.0000000005,1.0
14017,2.0,0.0,9.0,54.48,52.51,,,0.052000000000000005,2.0,1.0,5.0,2.0,0.0,7.0,9.0,54.48,6.0,3.0,1.0,3.0,1.0190000000000001,27.0,5.0,1.0,10.0,161.47,157.53,326.88,30.0,4844.099999999999,0.0,7266150.0,1.0
3390,2.0,,-1.0,52.55,55.22,-1.621,0.812,1.1909999999999998,0.0,1.0,7.0,4.0,2.0,6.0,9.0,50.53,5.0,4.0,6.0,1.0,-0.51,32.0,5.0,1.0,12.0,158.3,165.66,252.65,48.0,5019.72,,5223900.0,0.0
7923,3.0,0.0,,53.9,57.69,,,,,3.0,13.0,,,8.0,10.0,68.0,6.0,5.0,0.0,1.0,1.811,25.0,6.0,1.0,19.0,179.59,230.76,408.0,95.0,12136.44,,7722370.0,1.0
8215,3.0,1.0,10.0,66.85,62.98,0.7809999999999999,-0.9329999999999999,0.733,2.0,7.0,28.0,1.0,0.0,8.0,10.0,68.15,6.0,6.0,0.0,1.0,-0.755,28.0,6.0,1.0,34.0,197.98,251.92,408.90000000000003,204.0,22467.88,0.245,0.0,0.0
13231,2.0,0.0,10.0,60.65,62.98,1.7719999999999998,1.3419999999999999,0.349,1.0,3.0,9.0,2.0,0.0,8.0,9.0,64.99,6.0,4.0,4.0,2.0,1.811,27.0,4.0,1.0,13.0,188.62,188.94,389.93999999999994,52.0,7525.439999999999,0.0,5658600.0,1.0
12020,,1.0,9.0,42.4,54.85,0.121,0.5920000000000001,1.9509999999999998,0.0,2.0,24.0,3.0,0.0,6.0,9.0,47.86,6.0,3.0,0.0,2.0,-0.7879999999999999,30.0,6.0,1.0,30.0,145.11,,287.15999999999997,90.0,,2.212,6965280.000000001,1.0
13049,2.0,0.0,10.0,58.84,67.54,-0.63,-0.483,,2.0,0.0,5.0,4.0,0.0,8.0,10.0,57.77,5.0,2.0,2.0,7.0,0.528,27.0,3.0,1.0,8.0,184.15,202.62,288.85,16.0,3931.76,0.0,7366000.0,0.0
16154,2.0,2.0,10.0,53.85,41.54,0.85,-1.905,0.052000000000000005,3.0,1.0,11.0,1.0,0.0,6.0,12.0,54.71,5.0,2.0,7.0,3.0,,24.0,5.0,2.0,16.0,150.1,124.62,273.55,32.0,6370.72,,2101400.0,0.0
8869,2.0,0.0,11.0,61.23,57.81,1.03,-0.149,,0.0,2.0,20.0,1.0,0.0,6.0,16.0,60.24,6.0,3.0,1.0,2.0,-0.537,28.0,4.0,1.0,24.0,179.28,173.43,361.44,72.0,12836.880000000001,0.0,12191040.0,1.0
2147,3.0,0.0,2.0,56.23,53.99,-0.63,0.07,-0.24,3.0,0.0,15.0,1.0,0.0,4.0,-1.0,53.32,3.0,1.0,4.0,4.0,,,,2.0,,163.54,215.96,159.96,,,,8177000.0,0.0
11691,2.0,1.0,16.0,51.03,53.0,0.5710000000000001,0.331,0.812,1.0,0.0,18.0,3.0,0.0,7.0,9.0,52.87,6.0,5.0,0.0,1.0,-0.504,31.0,5.0,1.0,23.0,156.9,159.0,317.21999999999997,115.0,10953.06,2.496,4863900.0,1.0
13483,3.0,1.0,-1.0,66.58,60.89,1.5330000000000001,-0.664,1.001,3.0,3.0,12.0,0.0,0.0,6.0,-1.0,66.64,6.0,5.0,0.0,5.0,1.811,30.0,6.0,1.0,18.0,194.11,243.56,399.84000000000003,90.0,11581.2,1.811,10481940.0,1.0
15152,1.0,0.0,10.0,48.07,42.28,0.111,0.331,-1.847,0.0,0.0,20.0,8.0,0.0,4.0,2.0,47.42,4.0,3.0,3.0,4.0,,10.0,1.0,1.0,21.0,137.76999999999998,84.56,189.68,63.0,5759.04,,3030939.9999999995,0.0
3586,3.0,2.0,-1.0,60.12,55.59,-1.621,-1.6669999999999998,0.052000000000000005,0.0,0.0,7.0,1.0,4.0,6.0,-1.0,56.15,5.0,0.0,6.0,2.0,,24.0,5.0,2.0,12.0,171.86,222.36,280.75,0.0,6037.32,,2577900.0,1.0
11061,3.0,0.0,9.0,48.26,43.88,-0.365,-0.483,,2.0,0.0,10.0,2.0,0.0,7.0,6.0,61.97,6.0,5.0,2.0,1.0,-0.275,,,1.0,,154.11,175.52,371.82,,,0.0,3082200.0000000005,1.0
14791,3.0,1.0,-1.0,61.91,72.97,0.581,1.5959999999999999,0.052000000000000005,1.0,4.0,20.0,1.0,0.0,8.0,-1.0,67.75,6.0,5.0,0.0,1.0,-1.033,25.0,6.0,1.0,26.0,202.63,291.88,406.5,130.0,18157.88,-0.03299999999999992,4863120.0,0.0
5278,2.0,4.0,10.0,54.38,54.36,-0.11599999999999999,-0.41,0.052000000000000005,0.0,2.0,7.0,,1.0,4.0,9.0,47.56,6.0,1.0,,,-1.001,18.0,1.0,2.0,8.0,156.3,163.07999999999998,285.36,8.0,3587.52,,781500.0,0.0
600,1.0,2.0,-1.0,45.53,40.19,0.055999999999999994,-0.191,-1.6580000000000001,0.0,0.0,17.0,4.0,2.0,4.0,15.0,45.76,5.0,0.0,5.0,5.0,-0.013000000000000001,23.0,3.0,2.0,20.0,131.48,80.38,228.79999999999998,0.0,6183.5999999999985,7.974,3418479.9999999995,1.0
8607,,,,67.54,64.75,,,,,,,,,8.0,-1.0,74.61,6.0,5.0,1.0,0.0,,25.0,6.0,1.0,,206.90000000000003,,447.65999999999997,,,,7448400.000000001,1.0
12098,3.0,0.0,10.0,68.22,67.17,-0.63,-1.122,1.9509999999999998,0.0,2.0,6.0,3.0,0.0,7.0,9.0,65.66,6.0,2.0,1.0,4.0,0.036000000000000004,26.0,6.0,1.0,12.0,201.04999999999998,268.68,393.96,24.0,7951.68,0.0,12062999.999999998,1.0
7854,2.0,1.0,10.0,57.92,56.21,,,0.052000000000000005,0.0,1.0,13.0,6.0,0.0,4.0,16.0,56.45,6.0,0.0,0.0,5.0,-0.755,32.0,5.0,2.0,18.0,170.57999999999998,168.63,338.70000000000005,0.0,9131.94,5.245,6652619.999999999,0.0
6507,0.0,1.0,9.0,61.0,57.44,1.7719999999999998,0.52,1.9509999999999998,0.0,0.0,2.0,1.0,0.0,6.0,9.0,61.57,6.0,1.0,3.0,4.0,1.024,26.0,6.0,1.0,8.0,180.01,57.44,369.42,8.0,3414.88,2.024,7200400.0,0.0
6038,3.0,2.0,10.0,35.83,41.67,-0.63,-0.9329999999999999,0.24100000000000002,0.0,0.0,2.0,4.0,0.0,4.0,10.0,39.89,5.0,0.0,1.0,4.0,-0.51,28.0,5.0,2.0,7.0,117.39,166.68,199.45,0.0,2562.91,6.98,0.0,1.0
505,,0.0,10.0,45.56,57.44,,,0.052000000000000005,2.0,2.0,7.0,,1.0,6.0,-1.0,44.93,6.0,2.0,3.0,2.0,-2.039,26.0,5.0,1.0,12.0,147.93,,269.58,24.0,,,4437900.0,1.0
1657,1.0,2.0,10.0,35.78,45.98,-0.5920000000000001,,,0.0,0.0,25.0,4.0,0.0,4.0,9.0,37.2,,0.0,0.0,,,19.0,1.0,1.0,26.0,118.96,91.96,,0.0,,,297400.0,1.0
5740,2.0,1.0,-1.0,49.44,47.46,,,-1.579,0.0,0.0,9.0,1.0,,4.0,11.0,44.27,4.0,2.0,7.0,6.0,,28.0,3.0,1.0,12.0,141.17000000000002,142.38,177.08,24.0,3833.5200000000004,,4658610.000000001,0.0
14777,3.0,0.0,-1.0,61.7,73.71,-1.1059999999999999,1.138,1.6540000000000001,0.0,3.0,10.0,0.0,0.0,8.0,17.0,63.36,6.0,6.0,2.0,0.0,0.484,24.0,6.0,1.0,16.0,198.76999999999998,294.84,380.15999999999997,96.0,10800.0,0.0,6758179.999999999,1.0
5207,3.0,1.0,10.0,45.04,50.05,-1.1059999999999999,-0.664,-0.63,0.0,1.0,25.0,2.0,2.0,8.0,-1.0,46.58,5.0,3.0,0.0,3.0,,22.0,3.0,1.0,28.0,141.67000000000002,200.2,232.89999999999998,84.0,12126.8,,70835.00000000001,0.0
2122,3.0,0.0,16.0,62.1,51.28,1.7719999999999998,0.72,0.131,0.0,0.0,8.0,5.0,1.0,6.0,16.0,57.02,6.0,3.0,6.0,1.0,1.548,19.0,5.0,2.0,13.0,170.4,205.12,342.12,39.0,7114.12,0.0,3408000.0,0.0
13128,3.0,0.0,9.0,51.3,54.36,0.358,-0.046,0.24100000000000002,1.0,0.0,20.0,8.0,4.0,6.0,9.0,49.5,6.0,2.0,0.0,7.0,,29.0,4.0,1.0,24.0,155.16,217.44,297.0,48.0,12346.560000000001,,2327400.0,1.0
9215,2.0,,9.0,63.55,42.65,0.5710000000000001,-0.664,-1.172,0.0,2.0,7.0,4.0,0.0,6.0,-1.0,64.23,5.0,2.0,4.0,6.0,1.0190000000000001,25.0,4.0,1.0,11.0,170.43,127.94999999999999,321.15000000000003,22.0,4940.1,,4601610.0,1.0
1098,,,,51.56,50.36,,,,,,,,,6.0,6.0,40.17,4.0,3.0,5.0,1.0,,8.0,1.0,2.0,,142.09,,160.68,,,,3552250.0,0.0
8412,,,,52.65,49.29,,,,,,,,,5.0,15.0,47.61,4.0,0.0,4.0,4.0,,9.0,1.0,2.0,,149.55,,190.44,,,,2243250.0,0.0
4162,3.0,0.0,,55.13,59.29,,,,,0.0,10.0,,,7.0,9.0,58.39,6.0,5.0,2.0,3.0,,,,1.0,,172.81,237.16,350.34000000000003,,,,7258020.0,1.0
4264,3.0,0.0,9.0,56.71,47.7,,,0.052000000000000005,2.0,0.0,3.0,8.0,2.0,6.0,9.0,54.27,6.0,0.0,2.0,,0.779,28.0,4.0,2.0,7.0,158.68,190.8,325.62,0.0,3614.9400000000005,0.0,4601720.0,0.0
12891,1.0,0.0,10.0,55.8,58.67,0.5710000000000001,0.331,0.32,1.0,0.0,15.0,,0.0,7.0,-1.0,57.41,6.0,2.0,0.0,6.0,-0.509,32.0,4.0,1.0,19.0,171.88,117.34,344.46,38.0,8774.199999999999,,6015800.0,1.0
7521,3.0,0.0,-1.0,64.53,69.64,0.7809999999999999,0.52,0.052000000000000005,1.0,1.0,25.0,0.0,0.0,7.0,-1.0,65.49,6.0,2.0,0.0,0.0,-1.033,29.0,6.0,1.0,31.0,199.66000000000003,278.56,392.93999999999994,62.0,20816.5,-0.0,5989800.000000001,0.0
15539,2.0,1.0,9.0,48.47,54.24,,,0.052000000000000005,1.0,1.0,29.0,2.0,0.0,7.0,14.0,42.82,4.0,3.0,0.0,4.0,0.003,25.0,5.0,2.0,34.0,145.53,162.72,171.28,102.0,11356.0,2.003,0.0,0.0
5826,2.0,0.0,10.0,51.8,48.94,1.7719999999999998,-0.41,0.539,0.0,4.0,20.0,1.0,0.0,8.0,10.0,57.65,6.0,5.0,4.0,3.0,0.762,31.0,6.0,1.0,26.0,158.39,146.82,345.9,130.0,12810.72,0.0,0.0,0.0
7029,2.0,,16.0,41.91,43.64,-0.63,,,1.0,1.0,10.0,1.0,5.0,6.0,-1.0,44.09,2.0,1.0,7.0,8.0,0.265,21.0,2.0,3.0,12.0,129.64,130.92000000000002,88.18,12.0,2629.2000000000003,,777839.9999999999,0.0
13072,2.0,0.0,10.0,53.65,55.1,-1.08,-1.122,1.9509999999999998,1.0,3.0,30.0,1.0,1.0,8.0,10.0,51.99,6.0,5.0,0.0,0.0,,26.0,6.0,1.0,36.0,160.74,165.3,311.94,180.0,17180.64,,8840700.0,0.0
3758,1.0,2.0,6.0,50.23,45.49,0.09300000000000001,-0.134,0.247,1.0,0.0,,0.0,4.0,6.0,10.0,44.6,3.0,4.0,7.0,3.0,0.774,26.0,4.0,1.0,,140.32,90.98,133.8,,,1.548,10524000.0,1.0
5150,,2.0,9.0,54.47,67.67,,,0.733,3.0,1.0,12.0,,,7.0,9.0,54.36,6.0,4.0,4.0,3.0,1.811,23.0,5.0,1.0,17.0,176.5,,326.15999999999997,68.0,,,8825000.0,1.0
